user,session_id,timestamp,transaction
U632563,S177336,1655613790,B
U632563,S967995,1667008648,B
U632563,S812530,1645847490,A
U632563,S884845,1650559973,A
U632563,S139987,1663996130,B
U632563,S116567,1654678487,A
U632563,S948190,1643144736,A
U632563,S722543,1659442288,A
U632563,S915806,1657230330,B
U632563,S638805,1663888291,A
U632563,S237292,1667031607,A
U632563,S574574,1666532355,B
U632563,S351756,1667457232,A
U632563,S355521,1649195171,B
U632563,S661425,1663054058,B
U632563,S809609,1663388036,B
U632563,S588486,1666125274,A
U219684,S353172,1650016022,B
U219684,S372149,1672354277,B
U219684,S622732,1643615003,B
U219684,S352201,1660607364,B
U219684,S317551,1656382249,B
U219684,S883747,1650601230,B
U219684,S327976,1664054312,B
U219684,S862861,1648316728,A
U219684,S175097,1668019429,B
U219684,S374655,1657067266,B
U219684,S428407,1653644127,A
U219684,S521070,1665447742,A
U219684,S160451,1653851050,A
U219684,S669603,1656144127,B
U219684,S643785,1647449931,A
U219760,S830357,1660566182,B
U219760,S431060,1646398645,A
U219760,S995135,1654720272,B
U219760,S762534,1667859674,B
U219760,S881028,1670073081,B
U219760,S651085,1669610925,B
U219760,S542070,1671889149,A
U219760,S445424,1649975517,A
U219760,S605234,1669530730,A
U219760,S438345,1659700233,B
U219760,S211457,1668466325,B
U219760,S344602,1660165337,B
U219760,S646639,1663185087,A
U219760,S689722,1666131546,A
U219760,S601449,1664222266,A
U219760,S420476,1645438315,A
U531798,S357565,1647190723,A
U531798,S404285,1649996663,B
U531798,S826796,1650367588,A
U531798,S223748,1663415222,B
U531798,S301872,1656673306,A
U531798,S971175,1662338702,B
U531798,S504271,1669847499,B
U531798,S501951,1651712399,A
U531798,S502363,1644119870,A
U531798,S530033,1647408550,A
U531798,S488945,1644430692,A
U531798,S460212,1641688606,A
U531798,S547658,1668057722,A
U531798,S387277,1645567797,B
U531798,S834838,1644563106,A
U531798,S453078,1654150456,A
U531798,S690322,1670745379,A
U531798,S703438,1658341655,B
U531798,S230413,1651076614,B
U531798,S158402,1669919961,A
U531798,S927940,1643384285,A
U531798,S119865,1665150326,A
U675952,S495703,1661158757,A
U675952,S895855,1656921293,A
U675952,S443458,1654912018,B
U675952,S813034,1650426698,A
U675952,S210049,1659014227,B
U675952,S561105,1663794816,A
U675952,S808000,1654862718,B
U675952,S830459,1642371389,A
U675952,S989655,1647374072,B
U675952,S541713,1656667605,A
U675952,S783399,1667058765,B
U675952,S490700,1654358877,A
U675952,S458567,1647038158,B
U675952,S130307,1669695460,A
U675952,S885253,1656016124,B
U675952,S774062,1666629287,A
U675952,S486777,1654549324,B
U675952,S702146,1664623276,A
U675952,S978891,1657134500,B
U675952,S471776,1643245244,A
U572978,S355470,1648144400,B
U572978,S117497,1672195178,B
U572978,S663369,1671718331,B
U572978,S248220,1652914495,A
U572978,S460424,1670412460,B
U572978,S315518,1669637507,A
U572978,S899229,1660179200,B
U572978,S658754,1643170791,B
U572978,S702127,1656534633,A
U572978,S302576,1650893320,B
U572978,S306193,1649358857,A
U572978,S990214,1642799312,A
U572978,S161746,1668116291,B
U572978,S478077,1661590464,A
U572978,S457819,1646111821,B
U572978,S817683,1643742404,B
U572978,S964264,1657881744,B
U572978,S781976,1667235286,A
U572978,S696328,1648719423,A
U572978,S151544,1664592690,B
U572978,S745592,1657542647,B
U572978,S739694,1652720618,A
U572978,S447270,1663702633,A
U572978,S376289,1656128993,A
U572978,S314158,1642172093,B
U572978,S944375,1645504012,B
U572978,S464479,1655269601,B
U572978,S797732,1666264810,B
U572978,S276672,1665091834,A
U770674,S959909,1659928284,B
U770674,S975260,1667821903,A
U770674,S897060,1666621888,B
U491660,S143761,1655647544,A
U491660,S869724,1650410486,B
U491660,S842955,1656335516,B
U491660,S979787,1666093691,A
U491660,S450900,1648506314,A
U491660,S562002,1658753741,B
U491660,S394421,1645839949,A
U491660,S602894,1653792577,B
U414585,S105251,1643405732,A
U414585,S385805,1654974480,A
U414585,S714224,1646165285,A
U414585,S166025,1644584295,A
U414585,S435571,1659410532,A
U414585,S328111,1661368633,B
U414585,S186178,1663348431,B
U414585,S804836,1644356845,A
U414585,S497657,1667165931,A
U414585,S663130,1656785973,A
U414585,S320734,1653068296,B
U414585,S281349,1652814459,A
U414585,S512622,1658907005,B
U414585,S118510,1668974599,A
U414585,S877690,1665686742,A
U414585,S764376,1665024181,A
U414585,S855356,1668146670,A
U414585,S643373,1664908763,A
U414585,S300239,1661406520,A
U702536,S612629,1659209371,A
U702536,S566794,1654471415,B
U702536,S723217,1654662121,A
U576530,S239292,1658907299,A
U576530,S616422,1662305147,B
U576530,S905962,1658270404,A
U576530,S837771,1666745870,A
U576530,S806262,1665179432,B
U576530,S282563,1669504520,A
U711607,S192757,1668175724,B
U711607,S437925,1670071507,B
U711607,S945182,1645913591,B
U711607,S819785,1668469268,B
U711607,S296692,1658141374,B
U160753,S679460,1668690719,A
U160753,S794027,1658511717,A
U160753,S564430,1646660803,A
U160753,S669862,1648950636,A
U160753,S672103,1658558468,A
U160753,S589966,1651004488,B
U160753,S438586,1665077867,B
U160753,S776512,1641507727,A
U679140,S873212,1669960562,A
U679140,S390740,1646865386,A
U679140,S768589,1671233792,A
U679140,S484657,1667586430,B
U301456,S979960,1661844458,A
U301456,S350937,1670698381,B
U301456,S870079,1643723747,B
U301456,S638157,1662290407,A
U301456,S159751,1670962532,B
U301456,S220904,1666359514,A
U301456,S146774,1648627641,B
U301456,S456815,1644890743,B
U301456,S394551,1671085943,A
U301456,S957345,1660441454,B
U301456,S421570,1670556241,B
U301456,S631533,1652325661,A
U301456,S877669,1654975592,A
U301456,S858712,1660792376,A
U301456,S692446,1670956291,A
U301456,S236332,1659575753,B
U301456,S497499,1641746620,B
U301456,S438814,1667111567,A
U301456,S354216,1657174507,B
U301456,S377768,1649506932,B
U301456,S655123,1667904095,B
U301456,S565637,1654753533,A
U301456,S670799,1654305346,B
U339793,S718756,1645352927,A
U339793,S751618,1665051680,B
U339793,S267226,1671849946,A
U339793,S547857,1641268720,A
U339793,S120327,1651865931,B
U339793,S427385,1652345433,B
U339793,S866113,1664587153,B
U339793,S478381,1650973481,B
U339793,S535214,1645406111,A
U339793,S660520,1671475886,B
U339793,S326667,1654341543,B
U339793,S751124,1662272454,A
U339793,S699216,1645373464,B
U339793,S262253,1659434567,A
U339793,S630077,1646411108,B
U339793,S930174,1651383117,B
U339793,S266148,1653923184,A
U339793,S286454,1651070488,B
U339793,S479482,1656978935,A
U339793,S643715,1670064569,A
U339793,S149152,1666587866,B
U339793,S539103,1642684715,A
U339793,S401025,1641308975,A
U339793,S532633,1667226064,A
U339793,S615209,1670057201,A
U740490,S872760,1650147262,B
U740490,S928001,1646653054,A
U740490,S440207,1641343616,B
U740490,S734507,1659871376,A
U740490,S837328,1662333877,B
U740490,S983348,1656199314,A
U740490,S772449,1649329634,B
U740490,S859293,1664654964,A
U740490,S481351,1668216026,B
U740490,S390640,1651708337,B
U740490,S450616,1656312225,A
U740490,S390701,1652410141,A
U740490,S259936,1650825431,A
U740490,S150539,1645200060,B
U740490,S440017,1658918552,B
U740490,S997424,1643927724,A
U740490,S179028,1660664138,A
U740490,S850252,1665917468,B
U475329,S227167,1670992489,B
U475329,S803962,1663458449,B
U475329,S791567,1653922552,B
U475329,S902465,1666300085,A
U475329,S938072,1671049385,B
U475329,S540888,1672229334,B
U475329,S859171,1662409297,A
U475329,S905984,1654424649,A
U475329,S555901,1653705517,B
U475329,S960909,1654483900,A
U475329,S117047,1665139121,A
U475329,S654965,1669003988,B
U475329,S619180,1664058563,B
U475329,S957802,1650722295,A
U475329,S987762,1657631948,A
U475329,S360812,1658643704,A
U475329,S265033,1661628386,B
U429349,S533389,1666310546,B
U429349,S574314,1667093933,A
U429349,S500809,1665940484,A
U429349,S172823,1654841299,A
U429349,S765725,1661597565,A
U429349,S500154,1667820727,A
U429349,S969403,1659499611,B
U429349,S662761,1659250517,B
U429349,S133099,1664323977,B
U429349,S733636,1666565173,B
U920522,S197008,1670295743,B
U920522,S147465,1648386085,A
U920522,S427208,1641315141,B
U920522,S626729,1653108618,A
U920522,S307547,1644498017,A
U920522,S728771,1650007215,A
U920522,S128648,1648454772,A
U920522,S733621,1648695333,B
U920522,S955449,1662131380,A
U920522,S464571,1657394730,A
U920522,S336830,1654281133,B
U920522,S122353,1643050782,A
U920522,S719647,1650104710,A
U920522,S428412,1660253264,B
U920522,S211796,1660240273,B
U920522,S569488,1650361322,B
U920522,S269616,1648668078,A
U920522,S779052,1668889659,B
U920522,S494385,1669773360,A
U920522,S310510,1667531023,B
U920522,S551329,1641186424,B
U920522,S455468,1641812179,B
U920522,S116332,1644398760,A
U920522,S859482,1659142023,B
U920522,S799200,1643679315,B
U920522,S177384,1654922929,B
U920522,S370451,1667422554,A
U246728,S900882,1647473030,B
U246728,S758607,1649210620,B
U246728,S323685,1666176158,B
U246728,S604042,1653886593,B
U246728,S533544,1649772756,A
U246728,S298468,1651622755,A
U246728,S944149,1656229337,A
U246728,S583493,1660557604,A
U246728,S415919,1663934870,B
U246728,S125712,1651743772,B
U246728,S821520,1646086416,B
U246728,S346814,1656691072,B
U246728,S326874,1665935929,B
U246728,S461444,1663067197,A
U246728,S815327,1643852024,A
U246728,S578202,1641386944,A
U246728,S208433,1646368741,B
U246728,S133631,1665925292,A
U246728,S767603,1655799274,A
U246728,S594861,1645475439,B
U246728,S985998,1641745363,B
U246728,S195813,1663953726,A
U184687,S638200,1644843600,A
U184687,S882051,1662941669,B
U184687,S535728,1664795369,B
U491974,S364997,1643144844,A
U491974,S557068,1654107749,A
U491974,S204702,1652034485,A
U491974,S708286,1654841917,B
U491974,S224796,1653022827,B
U491974,S785975,1661452491,B
U491974,S792751,1667605642,B
U491974,S724756,1653206279,B
U491974,S221437,1671680171,B
U491974,S521386,1642343866,A
U367100,S941316,1671270104,B
U367100,S147390,1651927815,A
U367100,S334356,1641603803,B
U367100,S100589,1659428551,B
U367100,S385521,1656374974,B
U367100,S733652,1666327387,A
U367100,S483249,1665616161,B
U367100,S620556,1660698586,B
U367100,S573850,1654513040,A
U367100,S740914,1658294743,B
U367100,S445889,1654970934,A
U367100,S431667,1663053045,B
U367100,S632530,1658927154,A
U114317,S298275,1654707511,B
U114317,S753335,1656104208,B
U114317,S380848,1657165337,A
U114317,S219061,1656768646,B
U114317,S216556,1666690598,B
U114317,S765706,1645938326,A
U114317,S397044,1655058018,B
U114317,S622630,1657340713,A
U114317,S693038,1653639826,A
U165083,S565696,1653556479,A
U165083,S281029,1642285659,B
U165083,S365133,1651370432,B
U165083,S217938,1641070975,A
U165083,S635725,1648814921,B
U165083,S165157,1654417857,A
U165083,S680288,1642768525,B
U165083,S528187,1641431743,A
U165083,S373543,1641463209,A
U165083,S421194,1646192240,B
U165083,S458193,1647562512,B
U165083,S705267,1669112137,B
U165083,S491203,1663546229,A
U165083,S120678,1658514954,B
U165083,S967183,1650558844,A
U165083,S335861,1655238404,A
U165083,S153473,1668343580,A
U165083,S861803,1646914109,A
U165083,S255815,1652666507,A
U165083,S750226,1671230681,B
U795317,S813510,1661642587,B
U795317,S405891,1642310341,A
U795317,S497746,1658891805,A
U795317,S460191,1657644943,B
U795317,S938796,1653176361,B
U795317,S565786,1649562194,A
U795317,S902006,1649159243,A
U795317,S362443,1654759559,A
U795317,S958505,1663104670,B
U795317,S410909,1659331648,B
U795317,S167358,1669640697,B
U795317,S282981,1660580801,B
U795317,S374989,1655409257,A
U795317,S661339,1642580489,B
U795317,S718324,1659168540,A
U795317,S536153,1670868984,A
U795317,S290835,1664323071,A
U795317,S601761,1661257227,B
U795317,S942339,1654479757,A
U795317,S451574,1661567410,B
U795317,S766543,1671986454,B
U795317,S766621,1651658707,A
U795317,S165669,1667824966,B
U832460,S615419,1659259989,A
U832460,S181342,1651692044,A
U843074,S410852,1643671607,B
U843074,S898154,1651396407,B
U843074,S137752,1652005755,B
U843074,S682471,1670083388,B
U843074,S242799,1655333973,B
U843074,S183879,1665931724,B
U843074,S798181,1659005774,B
U843074,S281911,1647460520,A
U843074,S323310,1652387829,A
U843074,S447149,1652471046,B
U843074,S599831,1659711237,B
U843074,S882371,1663509085,A
U843074,S130416,1641344351,A
U843074,S723525,1651827545,A
U843074,S130341,1664268911,A
U843074,S896086,1653602456,A
U843074,S754892,1642779334,A
U843074,S441916,1654536459,B
U843074,S800224,1671121120,A
U843074,S439958,1671071631,B
U843074,S482258,1670360913,A
U843074,S575142,1670995216,B
U843074,S142320,1667479683,B
U843074,S126970,1658199411,B
U843074,S703848,1649393997,B
U843074,S479267,1665095348,B
U843074,S164100,1664724523,A
U843074,S737305,1671627139,B
U723214,S919701,1644809578,A
U723214,S324750,1661150337,A
U723214,S187643,1648497120,A
U723214,S720823,1669822456,B
U706491,S810333,1654818567,B
U706491,S173508,1663494050,B
U706491,S344847,1666504020,A
U706491,S630765,1667604257,B
U706491,S617045,1643560481,B
U706491,S841853,1669834967,B
U706491,S988023,1642028315,A
U706491,S114328,1652579155,B
U706491,S168892,1650193641,A
U706491,S307513,1649365147,A
U706491,S660481,1667106208,B
U706491,S650081,1669541645,A
U706491,S704093,1655108763,A
U706491,S644609,1669910650,B
U674414,S612794,1647547952,B
U674414,S426317,1654857452,B
U674414,S210781,1656336327,B
U674414,S105107,1658197406,B
U674414,S487838,1655732633,B
U674414,S176222,1654883466,B
U674414,S497498,1652754819,A
U674414,S193852,1649944297,A
U674414,S938122,1663694257,A
U674414,S107282,1669550884,B
U674414,S620663,1667008371,B
U674414,S824005,1644311729,A
U674414,S189164,1654625526,A
U674414,S689271,1650115862,B
U674414,S446784,1664899276,A
U674414,S597707,1652490452,A
U674414,S779855,1655982383,A
U674414,S345613,1651492293,A
U674414,S963305,1646435890,B
U674414,S816269,1664885042,A
U674414,S311805,1662460848,A
U674414,S681744,1645172843,B
U674414,S200512,1668769587,A
U674414,S864160,1665447960,B
U928790,S391079,1643436991,B
U928790,S226690,1644881558,A
U928790,S480885,1667841094,B
U928790,S856665,1663441823,B
U928790,S264442,1643894777,A
U928790,S675997,1648204226,A
U928790,S645455,1667050155,A
U928790,S888334,1665591931,B
U928790,S805048,1664318296,B
U928790,S514153,1651616366,A
U928790,S705442,1652732912,B
U928790,S422260,1652190507,B
U928790,S741158,1648563553,B
U928790,S986210,1665926689,B
U928790,S338131,1652229706,B
U928790,S778739,1645971906,A
U928790,S896976,1662226425,A
U928790,S267081,1666938493,A
U928790,S826585,1660587068,A
U928790,S344550,1670748178,B
U928790,S765444,1666692571,A
U756342,S382467,1656582891,B
U756342,S699121,1663092814,A
U586085,S801200,1646269497,A
U586085,S651732,1659648429,B
U586085,S810640,1648075656,B
U586085,S199198,1660916992,B
U586085,S333993,1650978445,B
U586085,S653372,1652227591,B
U586085,S208174,1651903554,B
U586085,S725448,1650686289,B
U586085,S690224,1652662620,B
U586085,S132832,1642786211,B
U586085,S804098,1653606999,A
U586085,S398929,1671796978,A
U586085,S515582,1665147120,B
U586085,S882116,1646165984,A
U586085,S933575,1642946417,A
U586085,S617742,1667590593,B
U586085,S700414,1641996265,B
U586085,S722240,1658728965,B
U586085,S883188,1651838533,B
U586085,S147268,1658153871,B
U586085,S819353,1652924125,A
U500305,S100725,1671346183,B
U500305,S870341,1671659217,A
U500305,S144465,1667424093,A
U500305,S849363,1664985140,A
U500305,S211073,1670380753,B
U500305,S997127,1650864691,B
U500305,S908164,1660396296,B
U500305,S473546,1652263879,A
U500305,S973793,1672152255,B
U500305,S614217,1671805159,A
U500305,S719699,1648370842,B
U500305,S144135,1659865075,A
U500305,S465697,1653918751,A
U500305,S211376,1643279940,B
U500305,S720661,1668845511,A
U668372,S227337,1663376680,B
U668372,S474527,1660576712,A
U668372,S764027,1644605707,A
U668372,S822507,1670853513,B
U394114,S469514,1641990981,A
U394114,S973558,1652680439,A
U394114,S576199,1654621002,A
U394114,S592215,1650837724,B
U394114,S906069,1665121966,A
U394114,S265047,1669148160,B
U394114,S456728,1646069040,A
U394114,S288484,1644612950,B
U394114,S385417,1653453494,A
U394114,S384025,1671738610,A
U394114,S378123,1664298585,B
U394114,S201364,1672126090,A
U394114,S197233,1648271668,B
U394114,S644544,1666907046,A
U394114,S429847,1651418237,B
U394114,S894010,1647250878,B
U394114,S595782,1655590827,B
U394114,S756166,1656848598,B
U394114,S234631,1644185175,A
U394114,S846452,1671136217,B
U766443,S227696,1641500860,B
U766443,S724069,1667689742,B
U766443,S337278,1650871297,B
U766443,S631196,1644087878,A
U766443,S614897,1671289081,A
U766443,S376864,1659669367,B
U766443,S403916,1656104406,B
U766443,S582168,1656813928,A
U766443,S996330,1659430673,B
U766443,S969262,1672125401,A
U766443,S240156,1655305461,A
U766443,S794427,1666505843,B
U766443,S792199,1654312267,B
U766443,S469428,1648759912,B
U766443,S315570,1652400842,A
U766443,S684403,1663879194,A
U766443,S844825,1665343910,B
U766443,S466595,1672051512,A
U766443,S318705,1666594694,A
U766443,S483891,1660046459,A
U766443,S369314,1660973941,B
U766443,S124627,1659368480,B
U766443,S739410,1644555594,A
U766443,S894968,1643491524,B
U766443,S838234,1661308619,A
U766443,S193913,1652487676,A
U766443,S939871,1647069631,B
U766443,S633638,1667781657,B
U264580,S612641,1656654781,A
U264580,S814384,1652251157,B
U264580,S632651,1652410294,A
U264580,S602109,1669914494,A
U264580,S643416,1655902844,A
U264580,S851725,1662413714,A
U264580,S277894,1661138007,B
U264580,S812220,1668899207,B
U264580,S340723,1658843356,B
U264580,S359705,1654649535,A
U264580,S429489,1644456189,A
U264580,S478498,1658320870,A
U264580,S589977,1650423531,B
U264580,S451980,1660941347,A
U264580,S122175,1646998513,B
U264580,S643549,1647576106,B
U264580,S787132,1653444574,B
U264580,S294751,1666508888,B
U264580,S199460,1669936098,A
U264580,S727280,1662620580,A
U264580,S131417,1668459949,B
U264580,S944660,1641346159,A
U264580,S823622,1663751163,A
U264580,S750317,1645328328,B
U264580,S880356,1658413184,A
U264580,S125118,1647696609,A
U262020,S749397,1661959381,A
U262020,S266674,1647924486,A
U262020,S499609,1647560050,A
U262020,S356717,1641974292,B
U262020,S685552,1671905388,B
U262020,S946984,1671474443,A
U262020,S230490,1667219628,B
U262020,S158631,1671509738,A
U262020,S884826,1646035159,B
U262020,S252399,1669830985,B
U262020,S459971,1647185899,A
U262020,S638236,1645148766,B
U262020,S242847,1662947545,B
U262020,S463509,1667291144,B
U262020,S559946,1667027296,A
U232320,S639297,1656000295,B
U232320,S117853,1657545776,A
U232320,S481878,1661116971,B
U232320,S307070,1663731777,A
U232320,S913493,1646125023,A
U232320,S396660,1653221411,B
U232320,S795795,1648192811,A
U232320,S895478,1641249920,B
U193107,S445641,1663823796,B
U193107,S137797,1658556580,A
U193107,S398881,1642615010,B
U193107,S819294,1663734318,B
U193107,S798025,1663440857,B
U193107,S744809,1648079552,A
U193107,S294609,1650852184,B
U193107,S863290,1668376240,B
U193107,S643459,1644108828,A
U193107,S361432,1644071473,A
U193107,S988029,1659630764,B
U193107,S244043,1647220411,B
U193107,S317882,1648721592,A
U378392,S445718,1651992024,B
U378392,S730880,1649846422,B
U378392,S367764,1655565071,B
U378392,S362206,1656286101,B
U378392,S441623,1643770506,A
U378392,S973417,1647225171,A
U378392,S872463,1668621257,B
U378392,S449964,1669417225,B
U378392,S200330,1644783208,A
U378392,S229501,1648397677,A
U378392,S111366,1660964952,A
U378392,S401466,1652368829,B
U378392,S357770,1643765295,B
U378392,S634975,1641733768,B
U378392,S883694,1642915857,A
U378392,S884677,1669358534,A
U378392,S990652,1653843265,B
U378392,S185879,1670211684,B
U378392,S285217,1654275361,B
U378392,S172167,1669717470,B
U378392,S134369,1667130051,B
U378392,S901062,1648977903,A
U378392,S843092,1666901881,A
U378392,S572737,1672164224,B
U378392,S881031,1656782668,B
U378392,S654891,1644628234,B
U378392,S912071,1653687723,B
U698667,S981786,1653359362,B
U698667,S572034,1644703341,B
U698667,S985330,1660173501,A
U698667,S785433,1656669837,B
U698667,S242537,1657753870,A
U698667,S240647,1664399634,B
U698667,S468790,1642494068,A
U210981,S589659,1666055189,A
U210981,S613869,1665382806,B
U210981,S505409,1661271180,A
U210981,S705375,1643979079,A
U210981,S936598,1665754580,A
U210981,S628671,1645145647,A
U210981,S719593,1669662637,B
U210981,S695232,1662834429,A
U210981,S580960,1651077068,B
U210981,S359664,1657863045,A
U210981,S133195,1669748258,B
U210981,S704627,1644359547,B
U210981,S774461,1671720497,A
U210981,S373093,1661867211,B
U210981,S938542,1643372570,A
U440735,S623747,1642250129,B
U440735,S982442,1672295569,A
U440735,S536444,1646446199,B
U440735,S970872,1648724497,A
U440735,S358075,1663350505,B
U440735,S537382,1642691230,B
U440735,S510185,1647360023,B
U440735,S518759,1643250429,A
U440735,S555868,1654145174,B
U440735,S778215,1661544793,B
U440735,S693304,1642987009,A
U440735,S711211,1671542602,A
U440735,S437062,1646149922,B
U440735,S960661,1664831895,A
U440735,S416639,1670852482,A
U440735,S749361,1671262430,A
U440735,S359305,1663205400,A
U440735,S786430,1641841742,A
U440735,S429929,1670606017,A
U440735,S347277,1650713188,A
U440735,S513701,1646833086,A
U440735,S938694,1642311024,B
U440735,S610441,1669954556,B
U440735,S983779,1664078511,B
U973002,S832910,1642190410,A
U973002,S463179,1650697195,B
U973002,S722359,1646959650,A
U973002,S803193,1662012954,B
U973002,S873423,1671811622,B
U973002,S782322,1670396210,B
U973002,S174214,1668524010,B
U973002,S807224,1643702858,A
U996190,S103456,1657621134,A
U996190,S838563,1654900077,B
U996190,S475812,1643438719,B
U996190,S200943,1660512949,B
U996190,S893048,1652919047,A
U996190,S326995,1662240023,A
U996190,S885597,1651633189,A
U996190,S372017,1663581335,B
U996190,S953581,1672121625,B
U996190,S124888,1659240789,A
U996190,S374507,1655170611,B
U996190,S567261,1662515433,A
U996190,S319807,1663293595,A
U996190,S323394,1665290248,A
U996190,S147169,1667992303,B
U996190,S102038,1643190401,B
U996190,S308957,1645081444,B
U996190,S855762,1656838342,B
U996190,S236814,1663031540,A
U996190,S939634,1666636313,A
U996190,S188106,1658876309,A
U996190,S776541,1665704780,A
U634772,S749924,1647456608,B
U634772,S530522,1648637154,A
U634772,S853914,1652282512,A
U634772,S578184,1656692692,B
U634772,S409377,1654495141,B
U634772,S826506,1641513404,B
U634772,S369601,1650162988,B
U634772,S829498,1649673338,B
U634772,S924002,1666312145,A
U634772,S241142,1651322915,B
U634772,S754654,1660948765,A
U634772,S546698,1666752252,A
U925377,S274117,1656548725,A
U925377,S471300,1670796072,A
U925377,S370359,1644652913,B
U925377,S497599,1641378036,A
U925377,S884610,1666293517,B
U850175,S426194,1650052635,A
U850175,S319838,1655706548,A
U850175,S956715,1669580817,B
U850175,S965575,1652661526,B
U850175,S371840,1667442744,A
U850175,S916426,1671515338,B
U850175,S555879,1641282553,B
U850175,S585110,1660909900,B
U850175,S123214,1670717362,A
U850175,S892373,1655555385,A
U850175,S248200,1669255957,A
U850175,S411058,1647742320,A
U850175,S489790,1642959361,B
U850175,S582270,1659674951,B
U850175,S570417,1665320355,B
U850175,S239169,1669509796,A
U850175,S513283,1669929498,B
U850175,S845004,1642009002,A
U850175,S342647,1657920991,B
U850175,S242456,1664723420,B
U850175,S716208,1652951033,B
U933187,S291428,1647912319,B
U933187,S497783,1641037301,B
U933187,S599544,1649330900,B
U933187,S687532,1660042428,B
U933187,S742043,1656971867,A
U933187,S802379,1671605578,A
U933187,S281216,1641913267,B
U933187,S950071,1661816486,A
U933187,S170294,1656587417,A
U933187,S781182,1652719393,B
U509811,S752240,1650763613,B
U509811,S782938,1659559458,B
U509811,S410267,1661282104,B
U509811,S563071,1659643712,A
U509811,S196099,1657901921,A
U509811,S552104,1665837549,A
U509811,S102876,1650810294,A
U509811,S507873,1652550051,A
U509811,S924566,1660446798,A
U509811,S318463,1652475329,A
U509811,S465875,1667420406,A
U509811,S831679,1647884790,A
U509811,S176729,1668542386,A
U509811,S867847,1672404106,B
U509811,S153353,1667293679,B
U792393,S767869,1668703679,B
U792393,S973820,1657820669,A
U792393,S345226,1662052535,A
U792393,S624885,1656763659,A
U792393,S763741,1646392159,A
U792393,S429298,1659885454,A
U792393,S832615,1668576679,A
U792393,S853270,1650154728,B
U792393,S704745,1643824356,B
U792393,S784623,1654435042,A
U792393,S803819,1665732340,B
U792393,S753477,1659019047,A
U792393,S825972,1642351917,A
U792393,S420119,1654910108,A
U792393,S353560,1668529417,B
U792393,S217480,1667866782,A
U792393,S511770,1644491278,A
U792393,S176397,1672446518,A
U792393,S472665,1664833625,B
U792393,S764609,1656778329,A
U792393,S604770,1659934085,A
U792393,S767881,1643515105,A
U792393,S811053,1652826299,A
U792393,S401936,1647317132,B
U792393,S389947,1641475730,B
U805232,S267378,1643045276,B
U805232,S611557,1650385483,A
U805232,S377870,1650042042,A
U805232,S190218,1641797828,B
U805232,S168022,1655671110,B
U805232,S425042,1659692321,A
U805232,S508560,1654623198,B
U805232,S161728,1672319315,A
U805232,S697052,1642686078,A
U805232,S173264,1668883886,B
U255229,S463475,1661103540,B
U255229,S928134,1665798199,B
U255229,S973708,1672065367,A
U255229,S320479,1668627752,B
U255229,S263903,1664141195,B
U255229,S759817,1646030103,A
U255229,S584248,1658054238,A
U255229,S671858,1651713887,A
U255229,S458724,1658253742,A
U255229,S786002,1641921870,B
U255229,S470888,1662750710,A
U255229,S893035,1643271918,A
U255229,S880093,1651551044,B
U255229,S768391,1645675232,B
U255229,S234094,1651929404,A
U255229,S716430,1662259365,A
U550514,S324399,1642915723,A
U550514,S928453,1657319324,B
U550514,S479273,1662408699,A
U550514,S134537,1643907002,A
U550514,S307761,1661236719,B
U550514,S664655,1672323253,B
U550514,S630348,1646218150,B
U550514,S813039,1659950509,A
U550514,S707420,1647055448,A
U550514,S569684,1665631401,B
U550514,S596581,1642829698,B
U148206,S204994,1672441730,B
U148206,S953284,1659407850,A
U148206,S547997,1661846150,A
U148206,S359600,1659256929,B
U148206,S707442,1665859385,B
U148206,S731733,1667330732,A
U148206,S504284,1648204683,A
U148206,S106190,1662033786,B
U148206,S176751,1672133118,A
U148206,S286052,1643657581,A
U148206,S723697,1671696320,A
U148206,S703240,1664391855,A
U148206,S823791,1644520966,B
U419233,S748865,1644855903,A
U419233,S111319,1645465039,A
U419233,S978051,1647863580,A
U419233,S286592,1649890235,B
U419233,S295981,1664860269,B
U419233,S654835,1671367291,B
U419233,S630093,1644706911,A
U419233,S872648,1645543688,A
U419233,S606805,1663999523,B
U419233,S128802,1656000514,B
U419233,S165310,1648797897,B
U419233,S456245,1672322520,A
U419233,S223527,1669402077,B
U419233,S481552,1641977270,A
U419233,S807168,1656728740,B
U694270,S634999,1659650601,A
U694270,S789589,1658477178,B
U694270,S889644,1669326665,B
U694270,S235524,1649982445,A
U694270,S104400,1649431402,B
U694270,S747253,1671773012,A
U694270,S283135,1656375956,B
U694270,S271346,1664478848,B
U694270,S400083,1658897862,B
U694270,S237227,1664816577,B
U694270,S927362,1646208037,B
U694270,S222359,1649773308,A
U694270,S285653,1670305464,B
U694270,S379282,1653196659,A
U694270,S703836,1649880440,A
U997888,S905595,1651065018,B
U997888,S363900,1663157219,B
U997888,S901818,1662638622,A
U997888,S588151,1668262055,B
U997888,S315574,1665978590,B
U997888,S762599,1654938726,B
U997888,S872151,1665936405,B
U997888,S181292,1669493637,A
U997888,S245535,1665387520,A
U997888,S273075,1659711053,A
U997888,S899916,1653764858,B
U997888,S358674,1664665340,A
U997888,S278715,1660888393,B
U997888,S989840,1668899967,B
U997888,S486894,1660672484,B
U997888,S697479,1642857153,B
U997888,S749039,1662220455,B
U997888,S191302,1642898951,A
U997888,S273219,1663244622,A
U997888,S923189,1645373613,B
U997888,S452705,1646273790,B
